Ticker,Date,compound,neg,neu,pos
FUBO,2021-04-08,0.0,0.0,1.0,0.0
FUBO,2021-04-08,0.0,0.0,1.0,0.0
FUBO,2021-04-08,0.3612,0.0,0.615,0.385
FUBO,2021-04-08,0.5267,0.082,0.663,0.255
FUBO,2021-04-08,0.5267,0.082,0.663,0.255
FUBO,2021-04-08,0.0,0.0,1.0,0.0
FUBO,2021-04-08,0.4019,0.0,0.597,0.403
FUBO,2021-04-08,0.6369,0.0,0.792,0.208
FUBO,2021-04-08,0.6369,0.0,0.792,0.208
FUBO,2021-04-08,0.7115,0.066,0.717,0.218
FUBO,2021-04-08,0.5859,0.0,0.696,0.304
FUBO,2021-04-07,0.0,0.0,1.0,0.0
FUBO,2021-04-06,0.0,0.0,1.0,0.0
FUBO,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-09,0.0,0.0,1.0,0.0
VIAC,2021-04-08,0.0,0.0,1.0,0.0
VIAC,2021-04-08,0.2732,0.0,0.323,0.677
VIAC,2021-04-08,0.765,0.0,0.397,0.603
VIAC,2021-04-08,0.2732,0.0,0.769,0.231
VIAC,2021-04-08,0.4278,0.0,0.738,0.262
VIAC,2021-04-08,0.4588,0.0,0.824,0.176
VIAC,2021-04-07,-0.0516,0.279,0.46,0.261
VIAC,2021-04-07,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.4278,0.0,0.414,0.586
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.4215,0.0,0.517,0.483
VIAC,2021-04-06,0.0258,0.113,0.769,0.118
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-09,0.0,0.0,1.0,0.0
SNDL,2021-04-09,0.0,0.0,1.0,0.0
SNDL,2021-04-09,0.0,0.0,1.0,0.0
SNDL,2021-04-08,0.0,0.0,1.0,0.0
SNDL,2021-04-08,0.0,0.0,1.0,0.0
SNDL,2021-04-08,0.5106,0.0,0.798,0.202
SNDL,2021-04-08,-0.34,0.545,0.455,0.0
SNDL,2021-04-08,0.0,0.0,1.0,0.0
SNDL,2021-04-08,0.0,0.0,1.0,0.0
SNDL,2021-04-08,-0.5106,0.398,0.602,0.0
SNDL,2021-04-07,0.8442,0.0,0.616,0.384
SNDL,2021-04-07,0.8442,0.0,0.616,0.384
SNDL,2021-04-07,0.8442,0.0,0.616,0.384
SNDL,2021-04-07,0.8442,0.0,0.616,0.384
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.4019,0.0,0.769,0.231
SNDL,2021-04-07,0.5267,0.0,0.694,0.306
SNDL,2021-04-07,0.3182,0.0,0.566,0.434
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-06,-0.2263,0.137,0.863,0.0
SNDL,2021-04-06,0.128,0.0,0.769,0.231
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-09,0.0,0.0,1.0,0.0
BB,2021-04-09,0.0,0.0,1.0,0.0
BB,2021-04-09,-0.296,0.196,0.804,0.0
BB,2021-04-09,0.5023,0.0,0.812,0.188
BB,2021-04-09,0.25,0.0,0.818,0.182
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-08,-0.296,0.196,0.804,0.0
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-08,0.3182,0.0,0.303,0.697
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-08,0.0,0.0,1.0,0.0
BB,2021-04-07,-0.5719,0.198,0.802,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.3818,0.0,0.833,0.167
BB,2021-04-07,0.3182,0.0,0.874,0.126
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.2732,0.0,0.488,0.512
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.6946,0.0,0.765,0.235
BB,2021-04-05,0.5574,0.0,0.526,0.474
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,-0.5423,0.778,0.222,0.0
CLOV,2021-04-09,0.0,0.0,1.0,0.0
CLOV,2021-04-09,0.0,0.0,1.0,0.0
CLOV,2021-04-09,0.0,0.0,1.0,0.0
CLOV,2021-04-08,-0.6486,0.518,0.482,0.0
CLOV,2021-04-08,0.4588,0.0,0.85,0.15
CLOV,2021-04-08,-0.0258,0.147,0.711,0.142
CLOV,2021-04-08,-0.4767,0.307,0.693,0.0
CLOV,2021-04-08,0.0,0.0,1.0,0.0
CLOV,2021-04-08,0.0,0.0,1.0,0.0
CLOV,2021-04-08,0.0,0.0,1.0,0.0
HEAR,2021-04-09,-0.1027,0.217,0.586,0.197
HEAR,2021-04-09,-0.1027,0.217,0.586,0.197
HEAR,2021-04-09,-0.1027,0.195,0.632,0.174
XL,2021-04-09,-0.2732,0.189,0.811,0.0
XL,2021-04-09,0.4588,0.0,0.571,0.429
XL,2021-04-08,0.0,0.0,1.0,0.0
XL,2021-04-08,0.0,0.0,1.0,0.0
XL,2021-04-08,0.0,0.0,1.0,0.0
XL,2021-04-08,0.0,0.0,1.0,0.0
XL,2021-04-07,0.296,0.0,0.879,0.121
XL,2021-04-06,0.0,0.0,1.0,0.0
XL,2021-04-06,0.0,0.0,1.0,0.0
XL,2021-04-06,0.0,0.0,1.0,0.0
XL,2021-04-05,0.0,0.0,1.0,0.0
UWMC,2021-04-09,0.0,0.0,1.0,0.0
UWMC,2021-04-09,0.0,0.0,1.0,0.0
UWMC,2021-04-08,0.296,0.0,0.645,0.355
UWMC,2021-04-08,0.0,0.0,1.0,0.0
UWMC,2021-04-08,0.0,0.0,1.0,0.0
UWMC,2021-04-07,0.4278,0.0,0.414,0.586
UWMC,2021-04-07,0.4278,0.0,0.414,0.586
UWMC,2021-04-07,0.8859,0.033,0.742,0.225
UWMC,2021-04-07,0.0,0.0,1.0,0.0
UWMC,2021-04-06,0.0,0.0,1.0,0.0
UWMC,2021-04-06,0.0,0.0,1.0,0.0
EBON,2021-04-09,0.5994,0.0,0.606,0.394
EBON,2021-04-09,0.0,0.0,1.0,0.0
EBON,2021-04-09,0.0,0.0,1.0,0.0
EBON,2021-04-08,0.3182,0.0,0.723,0.277
EBON,2021-04-08,0.0,0.0,1.0,0.0
EBON,2021-04-08,0.6486,0.0,0.769,0.231
EBON,2021-04-08,-0.34,0.194,0.806,0.0
EBON,2021-04-08,0.0,0.0,1.0,0.0
EBON,2021-04-07,0.0,0.0,1.0,0.0
EBON,2021-04-07,-0.2263,0.213,0.787,0.0
EBON,2021-04-07,0.0,0.0,1.0,0.0
EBON,2021-04-06,0.3612,0.0,0.783,0.217
EBON,2021-04-06,-0.5267,0.167,0.833,0.0
EBON,2021-04-06,0.4019,0.0,0.597,0.403
EBON,2021-04-06,0.0,0.0,1.0,0.0
EBON,2021-04-06,0.296,0.0,0.761,0.239
EBON,2021-04-06,0.4019,0.0,0.526,0.474
EBON,2021-04-06,0.0,0.0,1.0,0.0
EBON,2021-04-06,0.7845,0.0,0.653,0.347
NAKD,2021-04-09,0.0,0.0,1.0,0.0
NAKD,2021-04-09,0.0,0.0,1.0,0.0
NAKD,2021-04-09,0.0,0.0,1.0,0.0
NAKD,2021-04-09,0.0,0.0,1.0,0.0
NAKD,2021-04-09,0.0,0.0,1.0,0.0
NAKD,2021-04-09,0.5423,0.0,0.907,0.093
NAKD,2021-04-08,0.0,0.0,1.0,0.0
NAKD,2021-04-08,0.0,0.0,1.0,0.0
NAKD,2021-04-08,0.0,0.0,1.0,0.0
NAKD,2021-04-08,0.0,0.0,1.0,0.0
NAKD,2021-04-07,0.2732,0.0,0.905,0.095
NAKD,2021-04-07,-0.5242,0.184,0.753,0.063
NAKD,2021-04-07,0.4019,0.0,0.649,0.351
NAKD,2021-04-06,-0.2263,0.137,0.863,0.0
NAKD,2021-04-06,0.0,0.0,1.0,0.0
NAKD,2021-04-05,0.0,0.0,1.0,0.0
NAKD,2021-04-05,0.0,0.0,1.0,0.0
HSBC,2021-04-09,-0.6808,0.258,0.664,0.078
HSBC,2021-04-09,-0.3182,0.223,0.777,0.0
HSBC,2021-04-08,-0.34,0.167,0.833,0.0
