Date,Ticker,compound,neg,neu,pos
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3182,0.23,0.37,0.4
2021-04-09,SOS,0.0,0.0,0.0,0.0
2021-04-09,SOS,-0.3818,0.271,0.729,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4588,0.0,0.885,0.115
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.7003,0.0,0.618,0.382
2021-04-09,SOS,0.2732,0.0,0.877,0.123
2021-04-09,SOS,0.6115,0.08,0.699,0.22
2021-04-09,SOS,0.7865,0.0,0.274,0.726
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4278,0.284,0.503,0.213
2021-04-09,SOS,0.5766,0.12,0.538,0.343
2021-04-09,SOS,0.4019,0.0,0.87,0.13
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.2975,0.0,0.475,0.525
2021-04-09,SOS,0.4215,0.0,0.797,0.203
2021-04-09,SOS,-0.3612,0.556,0.444,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4215,0.0,0.851,0.149
2021-04-09,SOS,0.6369,0.0,0.543,0.457
2021-04-09,SOS,0.7003,0.0,0.618,0.382
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.2023,0.145,0.652,0.203
2021-04-09,SOS,-0.2263,0.139,0.762,0.099
2021-04-09,SOS,0.296,0.0,0.872,0.128
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.7783,0.303,0.641,0.056
2021-04-09,SOS,-0.5423,0.2,0.8,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.5423,0.0,0.788,0.212
2021-04-09,SOS,0.4939,0.0,0.686,0.314
2021-04-09,SOS,-0.2263,0.219,0.595,0.186
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,0.3182,0.099,0.711,0.19
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.8225,0.369,0.631,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.128,0.089,0.751,0.16
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0258,0.118,0.76,0.122
2021-04-09,SOS,0.5423,0.0,0.788,0.212
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.128,0.0,0.927,0.073
2021-04-09,SOS,-0.5423,0.226,0.774,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.7343,0.302,0.698,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4417,0.127,0.578,0.295
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.25,0.222,0.778,0.0
2021-04-09,SOS,-0.296,0.115,0.885,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3751,0.204,0.545,0.251
2021-04-09,SOS,0.5423,0.0,0.83,0.17
2021-04-09,SOS,-0.5859,0.792,0.208,0.0
2021-04-09,SOS,0.3182,0.0,0.303,0.697
2021-04-09,SOS,0.128,0.117,0.675,0.209
2021-04-09,SOS,0.6249,0.0,0.773,0.227
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4588,0.0,0.571,0.429
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4939,0.39,0.61,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,-0.7783,0.303,0.641,0.056
2021-04-09,SOS,-0.7783,0.303,0.641,0.056
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,0.34,0.0,0.805,0.195
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.7269,0.0,0.567,0.433
2021-04-09,SOS,0.3612,0.0,0.286,0.714
2021-04-09,SOS,0.7351,0.0,0.708,0.292
2021-04-09,SOS,0.5106,0.109,0.607,0.283
2021-04-09,SOS,0.6597,0.0,0.779,0.221
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.5106,0.0,0.602,0.398
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4576,0.0,0.864,0.136
2021-04-09,SOS,0.7184,0.0,0.731,0.269
2021-04-09,SOS,0.7184,0.0,0.731,0.269
2021-04-09,SOS,0.4939,0.0,0.556,0.444
2021-04-09,SOS,0.6222,0.0,0.662,0.338
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.25,0.087,0.913,0.0
2021-04-09,SOS,-0.8779,0.401,0.516,0.083
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.296,0.096,0.764,0.14
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4939,0.0,0.652,0.348
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.7125,0.248,0.752,0.0
2021-04-09,SOS,0.5423,0.0,0.83,0.17
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.7184,0.0,0.731,0.269
2021-04-09,SOS,-0.5719,0.188,0.812,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.7003,0.0,0.618,0.382
2021-04-09,SOS,-0.7213,0.303,0.611,0.086
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4019,0.0,0.722,0.278
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.394,0.606,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3612,0.0,0.884,0.116
2021-04-09,SOS,0.7096,0.0,0.688,0.312
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.6901,0.289,0.711,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4939,0.0,0.769,0.231
2021-04-09,SOS,0.2373,0.219,0.502,0.279
2021-04-09,SOS,-0.5423,0.2,0.8,0.0
2021-04-09,SOS,0.4336,0.102,0.629,0.269
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.2577,0.0,0.893,0.107
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.296,0.096,0.764,0.14
2021-04-09,SOS,0.4939,0.0,0.652,0.348
2021-04-09,SOS,0.4404,0.0,0.674,0.326
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.9049,0.0,0.62,0.38
2021-04-09,SOS,-0.3412,0.211,0.789,0.0
2021-04-09,SOS,-0.7717,0.371,0.53,0.099
2021-04-09,SOS,-0.2944,0.166,0.834,0.0
2021-04-09,SOS,0.4019,0.0,0.87,0.13
2021-04-09,SOS,0.5574,0.0,0.833,0.167
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0772,0.0,0.925,0.075
2021-04-09,SOS,0.296,0.1,0.755,0.145
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.2023,0.0,0.87,0.13
2021-04-09,SOS,-0.1154,0.075,0.925,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.4939,0.182,0.535,0.283
2021-04-09,SOS,-0.0772,0.169,0.676,0.155
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.296,0.0,0.784,0.216
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.6808,0.219,0.781,0.0
2021-04-09,SOS,-0.3716,0.1,0.9,0.0
2021-04-09,SOS,-0.7717,0.371,0.53,0.099
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.206,0.794,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.206,0.794,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.5719,0.0,0.791,0.209
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4717,0.214,0.786,0.0
2021-04-09,SOS,0.0258,0.0,0.645,0.355
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.2732,0.225,0.388,0.388
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.7351,0.286,0.714,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.765,0.0,0.734,0.266
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.6805,0.187,0.813,0.0
2021-04-09,SOS,0.5423,0.0,0.533,0.467
2021-04-09,SOS,0.2103,0.173,0.599,0.228
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.7717,0.371,0.53,0.099
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.6808,0.116,0.56,0.325
2021-04-09,SOS,0.0258,0.195,0.602,0.203
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4215,0.483,0.517,0.0
2021-04-09,SOS,0.296,0.0,0.845,0.155
2021-04-09,SOS,0.5106,0.0,0.788,0.212
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.7845,0.0,0.0,1.0
2021-04-09,SOS,0.481,0.0,0.615,0.385
2021-04-09,SOS,0.1366,0.099,0.771,0.13
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.273,0.237,0.651,0.112
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.7003,0.0,0.618,0.382
2021-04-09,SOS,0.4404,0.0,0.847,0.153
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.5574,0.474,0.526,0.0
2021-04-09,SOS,-0.3818,0.224,0.776,0.0
2021-04-09,SOS,-0.0286,0.048,0.952,0.0
2021-04-09,SOS,0.0516,0.189,0.57,0.241
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4939,0.444,0.556,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4588,0.0,0.885,0.115
2021-04-09,SOS,-0.0516,0.148,0.676,0.176
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.5574,0.247,0.753,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4404,0.0,0.847,0.153
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.5106,0.13,0.87,0.0
2021-04-09,SOS,-0.5574,0.34,0.66,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.7556,0.418,0.582,0.0
2021-04-09,SOS,0.4588,0.0,0.667,0.333
2021-04-09,SOS,-0.8316,0.368,0.484,0.148
2021-04-09,SOS,0.4039,0.0,0.764,0.236
2021-04-09,SOS,-0.5574,0.184,0.816,0.0
2021-04-09,SOS,-0.3254,0.152,0.848,0.0
2021-04-09,SOS,-0.4278,0.284,0.503,0.213
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.128,0.0,0.919,0.081
2021-04-09,SOS,0.4404,0.0,0.828,0.172
2021-04-09,SOS,0.0069,0.311,0.439,0.25
2021-04-09,SOS,0.2732,0.123,0.705,0.172
2021-04-09,SOS,-0.5423,0.2,0.8,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.5647,0.0,0.739,0.261
2021-04-09,SOS,0.5574,0.0,0.833,0.167
2021-04-09,SOS,-0.0992,0.11,0.799,0.091
2021-04-09,SOS,0.0772,0.0,0.947,0.053
2021-04-09,SOS,-0.6815,0.219,0.781,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.296,0.145,0.855,0.0
2021-04-09,SOS,0.3182,0.0,0.859,0.141
2021-04-09,SOS,0.7579,0.0,0.629,0.371
2021-04-09,SOS,-0.4019,0.119,0.881,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3865,0.222,0.65,0.127
2021-04-09,SOS,0.25,0.103,0.762,0.136
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4588,0.0,0.833,0.167
2021-04-09,SOS,-0.4404,0.289,0.579,0.132
2021-04-09,SOS,0.5423,0.0,0.83,0.17
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.8386,0.466,0.333,0.201
2021-04-09,SOS,0.5423,0.0,0.757,0.243
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.6249,0.0,0.83,0.17
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.5423,0.0,0.222,0.778
2021-04-09,SOS,0.4648,0.144,0.578,0.279
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.3612,0.0,0.878,0.122
2021-04-09,SOS,0.3612,0.0,0.872,0.128
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3612,0.0,0.878,0.122
2021-04-09,SOS,0.7125,0.0,0.503,0.497
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4019,0.0,0.787,0.213
2021-04-09,SOS,0.5267,0.137,0.583,0.279
2021-04-09,SOS,0.2144,0.0,0.866,0.134
2021-04-09,SOS,0.6705,0.0,0.766,0.234
2021-04-09,SOS,0.4588,0.164,0.522,0.313
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3182,0.0,0.897,0.103
2021-04-09,SOS,0.5423,0.0,0.759,0.241
2021-04-09,SOS,0.6705,0.0,0.766,0.234
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.1779,0.12,0.723,0.157
2021-04-09,SOS,0.4215,0.0,0.877,0.123
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.6124,0.25,0.75,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.296,0.109,0.891,0.0
2021-04-09,SOS,-0.296,0.095,0.905,0.0
2021-04-09,SOS,0.296,0.0,0.732,0.268
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.5859,0.0,0.789,0.211
2021-04-09,SOS,-0.0601,0.179,0.656,0.164
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.6633,0.0,0.783,0.217
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0772,0.0,0.698,0.302
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.1027,0.0,0.811,0.189
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,0.5423,0.116,0.637,0.247
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.7003,0.0,0.618,0.382
2021-04-09,SOS,0.6113,0.0,0.693,0.307
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.8929,0.516,0.484,0.0
2021-04-09,SOS,0.4235,0.075,0.772,0.153
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.6908,0.091,0.566,0.343
2021-04-09,SOS,-0.7717,0.261,0.739,0.0
2021-04-09,SOS,-0.128,0.183,0.657,0.16
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.802,0.34,0.66,0.0
2021-04-09,SOS,0.2263,0.068,0.821,0.111
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.5267,0.274,0.726,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.2193,0.244,0.568,0.189
2021-04-09,SOS,0.7125,0.0,0.646,0.354
2021-04-09,SOS,0.4576,0.0,0.8,0.2
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.6705,0.244,0.756,0.0
2021-04-09,SOS,0.2023,0.117,0.728,0.155
2021-04-09,SOS,0.7964,0.0,0.693,0.307
2021-04-09,SOS,0.5594,0.0,0.738,0.262
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.6124,0.263,0.737,0.0
2021-04-09,SOS,0.25,0.0,0.8,0.2
2021-04-09,SOS,0.5859,0.0,0.847,0.153
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.6113,0.166,0.834,0.0
2021-04-09,SOS,-0.7003,0.744,0.256,0.0
2021-04-09,SOS,-0.3818,0.245,0.755,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4404,0.0,0.408,0.592
2021-04-09,SOS,-0.4019,0.119,0.881,0.0
2021-04-09,SOS,-0.3818,0.245,0.755,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.245,0.755,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.836,0.415,0.456,0.129
2021-04-09,SOS,0.5499,0.0,0.876,0.124
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4019,0.0,0.526,0.474
2021-04-09,SOS,-0.4215,0.135,0.865,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4215,0.286,0.714,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.5423,0.2,0.8,0.0
2021-04-09,SOS,-0.4767,0.205,0.795,0.0
2021-04-09,SOS,0.4019,0.0,0.69,0.31
2021-04-09,SOS,-0.7213,0.303,0.611,0.086
2021-04-09,SOS,-0.3818,0.271,0.729,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.5267,0.274,0.726,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.224,0.776,0.0
2021-04-09,SOS,0.4576,0.0,0.875,0.125
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4466,0.0,0.789,0.211
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.5423,0.2,0.8,0.0
2021-04-09,SOS,0.1716,0.209,0.559,0.232
2021-04-09,SOS,-0.2263,0.128,0.872,0.0
2021-04-09,SOS,0.5859,0.0,0.345,0.655
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3818,0.245,0.755,0.0
2021-04-09,SOS,0.6705,0.0,0.766,0.234
2021-04-09,SOS,0.4336,0.0,0.851,0.149
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.1027,0.085,0.915,0.0
2021-04-09,SOS,-0.296,0.115,0.885,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4336,0.0,0.851,0.149
2021-04-09,SOS,0.3612,0.0,0.364,0.636
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4336,0.0,0.851,0.149
2021-04-09,SOS,0.87,0.0,0.691,0.309
2021-04-09,SOS,0.4588,0.0,0.5,0.5
2021-04-09,SOS,-0.1027,0.199,0.664,0.137
2021-04-09,SOS,0.9217,0.0,0.582,0.418
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4336,0.0,0.851,0.149
2021-04-09,SOS,0.7717,0.0,0.472,0.528
2021-04-09,SOS,0.0772,0.0,0.698,0.302
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.4336,0.0,0.838,0.162
2021-04-09,SOS,0.0772,0.0,0.929,0.071
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4767,0.341,0.659,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.5106,0.0,0.769,0.231
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.2023,0.0,0.878,0.122
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0186,0.1,0.798,0.103
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,0.6705,0.0,0.766,0.234
2021-04-09,SOS,-0.3182,0.163,0.739,0.099
2021-04-09,SOS,-0.038,0.23,0.549,0.221
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.3818,0.394,0.606,0.0
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.7783,0.303,0.641,0.056
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,0.4588,0.0,0.786,0.214
2021-04-09,SOS,-0.4238,0.199,0.721,0.08
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.6124,0.0,0.688,0.312
2021-04-09,SOS,-0.1531,0.211,0.789,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.296,0.0,0.885,0.115
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,-0.6523,0.302,0.698,0.0
2021-04-09,SOS,-0.0516,0.141,0.729,0.13
2021-04-09,SOS,-0.4019,0.162,0.838,0.0
2021-04-09,SOS,-0.516,0.324,0.472,0.203
2021-04-09,SOS,-0.4019,0.144,0.856,0.0
2021-04-09,SOS,-0.4019,0.153,0.847,0.0
2021-04-09,SOS,0.3612,0.0,0.706,0.294
2021-04-09,SOS,-0.4019,0.144,0.856,0.0
2021-04-09,SOS,-0.3818,0.394,0.606,0.0
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.4215,0.0,0.787,0.213
2021-04-09,SOS,0.3182,0.093,0.728,0.179
2021-04-09,SOS,0.4927,0.0,0.856,0.144
2021-04-09,SOS,0.7865,0.0,0.274,0.726
2021-04-09,SOS,0.3612,0.0,0.872,0.128
2021-04-09,SOS,-0.3182,0.108,0.892,0.0
2021-04-09,SOS,0.0,0.0,1.0,0.0
2021-04-09,SOS,0.3612,0.0,0.737,0.263
2021-04-09,SOS,0.0,0.0,1.0,0.0
